ProfileID,Chromosome,Start,End,SegmentMean,NumProbes,Status
PR-1Ju43a,1,10001,16539624,0.9320659861262772,14523,0
PR-1Ju43a,1,16539625,16713624,1.7141982864982803,113,+
PR-1Ju43a,1,16715625,16798624,0.5657842808124725,51,-
PR-1Ju43a,1,16849625,16952624,1.661018336788782,96,+
PR-1Ju43a,1,16952625,20675198,0.9438601375053992,3651,0
PR-1Ju43a,1,20675199,21651517,1.269335992263199,863,+
PR-1Ju43a,1,21651518,38744266,0.9031621928335876,16225,0
PR-1Ju43a,1,38744267,46399213,1.3308057455852746,7206,+
PR-1Ju43a,1,46399214,50411976,1.4499347726102991,3842,+
PR-1Ju43a,1,50411977,55000314,1.3413316556882493,4334,+
PR-1Ju43a,1,55000315,58593228,1.4832276050446125,3542,+
PR-1Ju43a,1,58593229,66511361,1.4171406975294882,7672,+
PR-1Ju43a,1,66511362,66687361,1.5319731370346208,176,+
PR-1Ju43a,1,66687362,69946233,1.4744276180605245,3212,+
PR-1Ju43a,1,69946234,89008293,1.4977989672270418,17496,+
PR-1Ju43a,1,89008294,94013029,1.392234277139487,4870,+
PR-1Ju43a,1,94013030,108746036,1.462044273986414,13510,+
PR-1Ju43a,1,108746037,109800258,1.33302607415829,902,+
PR-1Ju43a,1,109800259,110603065,0.8903095893392845,799,-
PR-1Ju43a,1,110603066,118917640,1.3989709452761918,7995,+
PR-1Ju43a,1,118917641,124937474,1.4791137438965116,1475,+
PR-1Ju43a,1,124938475,125146474,3.107229924584336,206,+
PR-1Ju43a,1,125146475,125178474,8.022261532524189,30,+
PR-1Ju43a,1,125178475,143273474,24.86006218427633,75,+
PR-1Ju43a,1,143274475,144140474,0.8454486280446687,297,-
PR-1Ju43a,1,144403475,163382628,1.4079255037338267,14994,+
PR-1Ju43a,1,163382629,165717683,1.6309007633882968,2266,+
PR-1Ju43a,1,165717684,170170262,1.511418304272288,4371,+
PR-1Ju43a,1,170170263,171438977,1.692728975027477,1238,+
PR-1Ju43a,1,171438978,175141551,1.5001450473101865,3642,+
PR-1Ju43a,1,175141552,177109001,1.6389853965471597,1586,+
PR-1Ju43a,1,177109002,177850986,1.8215744992221936,739,+
PR-1Ju43a,1,177850987,179294832,1.5909031380220044,1421,+
PR-1Ju43a,1,179294833,182957665,1.482776339986884,3563,+
PR-1Ju43a,1,182957666,183434665,1.5900542624555107,477,+
PR-1Ju43a,1,183434666,183770665,1.3728224016780275,336,+
PR-1Ju43a,1,183770666,187553690,1.505347956494724,3663,+
PR-1Ju43a,1,187553691,198416086,1.4996460161025005,9769,+
PR-1Ju43a,1,198416087,206052192,1.456368053833428,7409,+
PR-1Ju43a,1,206052193,206059192,0.1602852972232054,7,-
PR-1Ju43a,1,206059193,206510192,1.336417704179947,264,+
PR-1Ju43a,1,206510193,212828698,1.0081001703253427,6160,0
PR-1Ju43a,1,212828699,212839844,4.568050703801671e-7,6,-
PR-1Ju43a,1,212839845,236070921,1.0674229978960488,21874,0
PR-1Ju43a,1,236099566,248577463,0.540595721897125,10618,-
PR-1Ju43a,1,248577464,248659463,1.6457817156308083,64,+
PR-1Ju43a,1,248659464,248946463,0.4874793460809921,271,-
PR-1Ju43a,10,366037,20560526,0.9480571932325776,17987,0
PR-1Ju43a,10,20560527,20572355,5.603817608130399,8,+
PR-1Ju43a,10,20572356,38486311,0.9517865680961626,17198,0
PR-1Ju43a,10,38486312,38614311,6.657054595212445,85,+
PR-1Ju43a,10,38614312,38783311,1.2558968701219586,169,+
PR-1Ju43a,10,38783312,38920311,5.941931608989224,60,+
PR-1Ju43a,10,38920312,39274311,1.4988364833377406,354,+
PR-1Ju43a,10,39274312,39525311,2.2322088268464566,240,+
PR-1Ju43a,10,39525312,39569311,5.170769519676039,41,+
PR-1Ju43a,10,39569312,39579311,0.1860749818059205,4,-
PR-1Ju43a,10,41706272,41841271,1.715649682670615,135,+
PR-1Ju43a,10,41841272,41916271,19.812925312995137,75,+
PR-1Ju43a,10,42066272,42085271,1.886163840104224,18,+
PR-1Ju43a,10,42085272,42107271,8.092054295371202,22,+
PR-1Ju43a,10,42107272,42322271,1.3825560790067402,204,+
PR-1Ju43a,10,42322272,43628369,0.9749397702292826,1231,0
PR-1Ju43a,10,43628370,44033369,1.5417886364680382,405,+
PR-1Ju43a,10,44033370,46148265,0.9939078473330072,1814,0
PR-1Ju43a,10,46150266,46659265,0.6306108947184961,269,-
PR-1Ju43a,10,46716266,47582456,0.9826319133662296,588,0
PR-1Ju43a,10,47586457,47627456,2.0873578443819835e-10,12,-
PR-1Ju43a,10,47627457,47648456,1.999562505006e-4,7,-
PR-1Ju43a,10,47648457,47658456,3.3080289357151383e-9,9,-
PR-1Ju43a,10,47658457,47660456,0.0032096395416177,2,-
PR-1Ju43a,10,47660457,47668456,3.3548376425980403e-10,6,-
PR-1Ju43a,10,47668457,47672456,0.0076170865292938,4,-
PR-1Ju43a,10,47672457,47676456,3.0851613637225927e-10,4,-
PR-1Ju43a,10,47676457,47685456,0.0013849455766199,6,-
PR-1Ju43a,10,47685457,47691456,7.692816784381821e-10,5,-
PR-1Ju43a,10,47692457,47695456,0.0109614084897228,3,-
PR-1Ju43a,10,47695457,47696456,9.26261114498272e-10,1,-
PR-1Ju43a,10,47696457,47697456,0.0197883070372323,1,-
PR-1Ju43a,10,47699457,47707456,1.463935361108714e-9,6,-
PR-1Ju43a,10,47715457,67747124,0.9909807924804966,17189,0
PR-1Ju43a,10,67747125,75397203,0.9037608704252847,7437,0
PR-1Ju43a,10,75397204,87685587,1.006611510421515,10828,0
PR-1Ju43a,10,87685588,104678700,0.9362423950848592,16117,0
PR-1Ju43a,10,104678701,104950700,1.6422616501323075,271,+
PR-1Ju43a,10,104950701,105856184,2.1507010464622507,871,+
PR-1Ju43a,10,105856185,108699920,1.5645719441994967,2465,+
PR-1Ju43a,10,108699921,109789461,1.6305808762067076,965,+
PR-1Ju43a,10,109789462,111158235,1.367122954517448,1353,+
PR-1Ju43a,10,111158236,112467235,1.575990676618667,1296,+
PR-1Ju43a,10,112467236,115463532,0.9725153994656645,2955,0
PR-1Ju43a,10,115463533,115472532,0.1910388550005214,9,-
PR-1Ju43a,10,115472533,126336637,0.997375728475176,10560,0
PR-1Ju43a,10,126336638,126896599,1.6174801417932516,555,+
PR-1Ju43a,10,126896600,131915421,2.06761704396794,4183,+
PR-1Ju43a,10,131915422,132026421,1.4263074522171928,111,+
PR-1Ju43a,10,132026422,133787129,1.8751006013907128,1033,+
PR-1Ju43a,11,179001,4138966,0.8869717127335515,2962,-
PR-1Ju43a,11,4138967,50444197,0.9973888637969792,42351,0
PR-1Ju43a,11,50444198,50560197,1.9238215717532432,116,+
PR-1Ju43a,11,50560198,50682197,3.5698785660839625,121,+
PR-1Ju43a,11,50682198,54868824,1.8757869795109945,447,+
PR-1Ju43a,11,54868825,54925824,5.188803852299064,57,+
PR-1Ju43a,11,54925825,54960824,1.8116358576505076,35,+
PR-1Ju43a,11,54960825,55045824,5.480718359205694,85,+
PR-1Ju43a,11,55045825,55183824,1.817159428514844,138,+
PR-1Ju43a,11,55183825,55215824,5.202680091803488,32,+
PR-1Ju43a,11,55215825,55596824,1.8143955411555648,380,+
PR-1Ju43a,11,55596825,55673824,3.297119096296845,77,+
PR-1Ju43a,11,55673825,55898824,1.320973934902122,223,+
PR-1Ju43a,11,55898825,55997824,2.2691893529443403,99,+
PR-1Ju43a,11,55997825,56610318,1.5003062282715425,590,+
PR-1Ju43a,11,56610319,56747318,1.034566226124135,137,0
PR-1Ju43a,11,56747319,58690778,1.9479086206587413,1865,+
PR-1Ju43a,11,58690779,59101042,2.444116409270079,366,+
PR-1Ju43a,11,59101043,63396298,1.870903309090148,4071,+
PR-1Ju43a,11,63396299,63455298,1.3727101212485733,59,+
PR-1Ju43a,11,63455299,68823551,1.8007501194644118,3811,+
PR-1Ju43a,11,68823552,69971300,1.9316517235897903,1127,+
PR-1Ju43a,11,69971301,71822758,2.051491248755643,1686,+
PR-1Ju43a,11,71856443,76160478,1.7675242394719677,4256,+
PR-1Ju43a,11,76160479,79188791,0.9635249967579866,2969,0
PR-1Ju43a,11,79188792,79509111,1.5992550068808804,306,+
PR-1Ju43a,11,79509112,80274421,1.10769062744299,747,+
PR-1Ju43a,11,80274422,81034583,9.45647169576327,758,+
PR-1Ju43a,11,81034584,84087497,1.0205918315011833,2702,0
PR-1Ju43a,11,84087498,84141031,7.863049845724211,29,+
PR-1Ju43a,11,84141032,86097851,1.0227347320238789,1660,0
PR-1Ju43a,11,86097852,86168851,6.055734688867332,69,+
PR-1Ju43a,11,86168852,86556520,0.9986028989923732,374,0
PR-1Ju43a,11,86556521,86787882,8.751237252411109,221,+
PR-1Ju43a,11,86787883,87182882,13.252209401620318,389,+
PR-1Ju43a,11,87182883,88597483,8.189021070750181,1325,+
PR-1Ju43a,11,88597484,89611984,1.1011347288406428,984,+
PR-1Ju43a,11,89611985,90374189,6.489269128769339,346,+
PR-1Ju43a,11,90374190,90696724,1.016281450809513,307,0
PR-1Ju43a,11,90696725,90787724,6.939092507971141,91,+
PR-1Ju43a,11,90787725,102123231,1.1041154247319136,10158,+
PR-1Ju43a,11,102384785,102867784,0.5978137561406048,482,-
PR-1Ju43a,11,102867785,103931932,1.1160951299663089,844,+
PR-1Ju43a,11,103931933,104870536,0.5848043711740335,750,-
PR-1Ju43a,11,104870537,105508083,1.0467348229604916,535,0
PR-1Ju43a,11,105508084,108379607,0.6027476390729971,2600,-
PR-1Ju43a,11,108379608,109303785,2.124299231028207,885,+
PR-1Ju43a,11,109303786,109997370,0.625370902646279,684,-
PR-1Ju43a,11,109997371,110692370,1.0867732798325944,690,0
PR-1Ju43a,11,110692371,111440258,2.576566806701269,741,+
PR-1Ju43a,11,111440259,112219258,1.4544603825553188,779,+
PR-1Ju43a,11,112219259,112817731,1.5619583671299744,595,+
PR-1Ju43a,11,112817732,113544731,1.1117204054952936,727,+
PR-1Ju43a,11,113544732,114636731,1.4704788153547297,1091,+
PR-1Ju43a,11,114636732,115603296,2.6229658056488425,946,+
PR-1Ju43a,11,115603297,115710296,3.636672474902611,107,+
PR-1Ju43a,11,115710297,115814296,3.5331769385491487,104,+
PR-1Ju43a,11,115814297,116818296,1.0603959020753422,999,0
PR-1Ju43a,11,116818297,117230296,2.299533156828937,406,+
PR-1Ju43a,11,117230297,117434296,3.3704541507968115,203,+
PR-1Ju43a,11,117434297,124298100,0.961117019376748,6814,0
PR-1Ju43a,11,124298101,124696100,1.3316158981347683,396,+
PR-1Ju43a,11,124696101,130381587,0.9481222526386708,5578,0
PR-1Ju43a,11,130381588,135075626,1.0646284315947734,3060,0
PR-1Ju43a,12,10001,2941271,1.9628582626085611,1465,+
PR-1Ju43a,12,2986585,3653012,2.1862372947591555,639,+
PR-1Ju43a,12,3653013,4545997,1.8476275967374185,850,+
PR-1Ju43a,12,4545998,6191557,2.2240650731597227,1600,+
PR-1Ju43a,12,6191558,7672309,1.3456740483405605,1420,+
PR-1Ju43a,12,7672310,23653828,1.4547769777128634,13914,+
PR-1Ju43a,12,23653829,23942828,1.003881513228044,288,0
PR-1Ju43a,12,23942829,27223244,1.443930196378294,2874,+
